name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Moscow,2024-01-27,-4.4,-6,-5.1,-7.6,-10.5,-9.1,-6.8,87.9,0.7,100,29.17,snow,0.3,45,28.8,13.2,39.1,1017.5,76.6,7.7,,,,,2024-01-27T08:33:29,2024-01-27T16:51:36,0.55,Snow&Partially_cloudy,Partly cloudy throughout the day with snow.,snow,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2024-01-28,-3.6,-5.8,-4.6,-6.5,-9.3,-8.2,-6.4,87.7,0,0,0,,0,44.9,32.4,11.7,303.3,1028.8,92.6,9.1,,,,,2024-01-28T08:31:48,2024-01-28T16:53:42,0.59,Overcast,Cloudy skies throughout the day.,cloudy,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2024-01-29,-2.6,-5,-4,-7.7,-11.2,-10,-5.6,89.2,0,0,0,,0,44.6,35.3,29.1,235,1032,95.2,10,,,,,2024-01-29T08:30:04,2024-01-29T16:55:49,0.62,Overcast,Cloudy skies throughout the day.,cloudy,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2024-01-30,1,-2.2,0,-2.3,-9.4,-4.9,-1.7,88.1,0,0,0,,0,42.6,32.8,31.2,271.8,1027.4,98.2,10,,,,,2024-01-30T08:28:18,2024-01-30T16:57:57,0.65,Overcast,Cloudy skies throughout the day.,cloudy,UUMO;UUWW;UUEE;27515599999;27518599999
Moscow,2024-01-31,0,-1,-0.9,-2.7,-6.4,-5,-2.1,91.7,0.2,100,8.33,rain&snow,0,40.5,28.8,19.5,217.3,1022.2,99.5,7.2,,,,,2024-01-31T08:26:30,2024-01-31T17:00:05,0.69,Snow&Rain&Overcast,Cloudy skies throughout the day with late afternoon rain or snow.,rain,UUMO;UUWW;UUEE;27515599999;27518599999
St. Petersburg,2023-04-01,1,-1.2,-0.2,-1,-5.5,-3.4,-2.3,86.3,9.455,100,8.33,rain&snow,3.2,15.3,36,14.4,41.5,1006.3,90.7,4.6,,,,,2023-04-01T06:25:23,2023-04-01T19:41:38,0.34,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-02,2,-2.1,0,-1.4,-6.2,-4.3,-4.6,71.7,0.013,100,4.17,snow,0,14.7,41.8,25.2,10.4,1018.3,65.7,9.7,,,,,2023-04-02T06:22:22,2023-04-02T19:44:04,0.38,Snow&Partially_cloudy,Partly cloudy throughout the day with morning snow.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-03,0,-3,-1.1,-4.3,-8.7,-6.5,-4,80.8,3.675,100,16.67,rain&snow,1,15,43.2,25.2,27.5,1024.6,99.5,7.9,,,,,2023-04-03T06:19:21,2023-04-03T19:46:30,0.41,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-04,1,-2,-0.2,-1.9,-6.2,-3.8,-2.8,83.3,1.032,100,12.5,rain&snow,0.3,14.7,24.5,18,15.7,1022.4,95.4,9.5,,,,,2023-04-04T06:16:20,2023-04-04T19:48:57,0.44,Snow&Rain&Overcast,Cloudy skies throughout the day with rain or snow.,snow,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-05,5,0.7,2.6,2.2,-2.3,-0.4,0.3,84.7,0.06,100,8.33,rain&snow,0,12.6,28.1,21.6,63.6,1025.4,83.6,9.9,,,,,2023-04-05T06:13:20,2023-04-05T19:51:23,0.47,Snow&Rain&Partially_cloudy,Partly cloudy throughout the day with rain or snow.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-06,9,1.6,4.1,6.8,-2.9,1,0.1,77.6,0,0,0,,0,9.2,26.6,21.6,87.2,1029.1,61.1,10,,,,,2023-04-06T06:10:20,2023-04-06T19:53:49,0.5,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-07,10,-2,4.5,8,-5.9,2.2,-3.7,56.9,0,0,0,,0,5.5,27,18,95.4,1029.3,10.1,10.3,,,,,2023-04-07T06:07:21,2023-04-07T19:56:16,0.54,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-08,12,-2,5.4,12,-5.9,4,-3.3,56.6,0,0,0,,0,2.3,18.4,10.8,95,1027.4,7.2,10.3,,,,,2023-04-08T06:04:21,2023-04-08T19:58:42,0.58,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-09,12.4,-2,5.8,12.4,-2,5.5,-4.5,51.9,0,0,0,,0,0.7,30.2,14.4,24.5,1027.2,11.8,10.3,,,,,2023-04-09T06:01:22,2023-04-09T20:01:09,0.61,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-10,15,-1,6.1,15,-1.3,5.4,-3,54.3,0,0,0,,0,0,25.9,18,323.1,1026.6,29,10.3,,,,,2023-04-10T05:58:23,2023-04-10T20:03:36,0.65,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-11,16,-1.3,7.6,16,-1.3,7.2,-2,54.1,0,0,0,,0,0,23,14.4,114.3,1019.1,73.3,10.3,,,,,2023-04-11T05:55:25,2023-04-11T20:06:03,0.69,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-12,17,4,9.7,17,1.9,8.6,-0.9,49,0,0,0,,0,0,28.4,21.6,71.9,1016.3,53.1,10.3,,,,,2023-04-12T05:52:27,2023-04-12T20:08:30,0.72,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-13,8,3.3,5.7,5.4,-1.1,1.8,-3,54,0,0,0,,0,0,49.7,28.8,65.1,1021.5,80.9,10.3,,,,,2023-04-13T05:49:30,2023-04-13T20:10:57,0.75,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-14,8.7,0.7,4.4,7,-5,0.2,-7.9,42.1,0,0,0,,0,0,42.5,28.8,88.4,1027.2,55.7,10.3,,,,,2023-04-14T05:46:33,2023-04-14T20:13:25,0.79,Partially_cloudy,Clearing in the afternoon.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-15,8,1,4.5,5.5,-3.7,1,-9.5,36.4,0,0,0,,0,0,36.7,28.8,106.3,1029.7,89.6,10.3,,,,,2023-04-15T05:43:36,2023-04-15T20:15:52,0.83,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-16,12,2,6.8,12,-1.8,5.1,-7.1,38,0,0,0,,0,0,28.8,18,114.9,1027.5,95.6,10.3,,,,,2023-04-16T05:40:41,2023-04-16T20:18:20,0.86,Overcast,Cloudy skies throughout the day.,cloudy,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-17,13,0,7.1,13,0,6.6,-5.1,44.3,0,0,0,,0,0,25.6,21.6,325.4,1027.4,53.1,10.3,,,,,2023-04-17T05:37:45,2023-04-17T20:20:48,0.9,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-18,13,0,6.7,13,-2.5,5.5,-6.6,43.1,0,0,0,,0,0,36,25.2,14.2,1029.7,79.2,10.3,,,,,2023-04-18T05:34:51,2023-04-18T20:23:16,0.94,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-19,12.2,2.7,8.2,12.2,-0.1,6.8,-4.9,40.4,0,0,0,,0,0,35.3,21.6,44.5,1032.1,14.3,10.3,,,,,2023-04-19T05:31:56,2023-04-19T20:25:44,0.97,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-20,13,2,7.1,13,-0.1,6.1,-1.7,55.4,0.287,100,4.17,rain,0,0,31.3,25.2,296.9,1027.5,71,10.3,,,,,2023-04-20T05:29:03,2023-04-20T20:28:12,0,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-21,14,2.9,8.8,14,1,7.8,2.5,66.1,0,0,0,,0,0,30.2,18,295.1,1018.7,73,10.3,,,,,2023-04-21T05:26:10,2023-04-21T20:30:41,0.04,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-22,17,7.2,11.4,17,6.5,11.2,3.7,60.5,0,0,0,,0,0,28.8,28.8,298.1,1012.1,24.6,10.3,,,,,2023-04-22T05:23:18,2023-04-22T20:33:09,0.07,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-23,17,2,11,17,2,10.7,2.3,57.4,0,0,0,,0,0,27,18,294.5,1010.4,20.6,10.3,,,,,2023-04-23T05:20:27,2023-04-23T20:35:38,0.1,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-24,22,9.8,14.1,22,9.2,14.1,4.8,56.4,0.083,100,4.17,rain,0,0,46.4,36,231.1,1006.5,51,10.3,,,,,2023-04-24T05:17:37,2023-04-24T20:38:07,0.13,Rain&Partially_cloudy,Becoming cloudy in the afternoon with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-25,22,8,15.3,22,6.1,15.1,2.6,47.8,0,0,0,,0,0,41.4,25.2,167,1006.9,57.4,10.3,,,,,2023-04-25T05:14:47,2023-04-25T20:40:35,0.17,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-26,21,8.9,15.2,21,6.8,15,3,45.8,0,0,0,,0,0,36,21.6,122.6,1004.3,43.8,10.3,,,,,2023-04-26T05:11:59,2023-04-26T20:43:04,0.2,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-27,12,4,8.3,12,0.1,6.2,5.5,82.7,1.793,100,8.33,rain,0,0,48.2,28.8,290,1007.7,66.1,10,,,,,2023-04-27T05:09:11,2023-04-27T20:45:33,0.23,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-28,10,3,6.3,9.2,-2.1,3.7,1.7,75.6,5.083,100,8.33,rain,0,0,37.4,25.2,292.6,1013.9,71.9,10,,,,,2023-04-28T05:06:25,2023-04-28T20:48:01,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-29,10,2,5.4,7.6,-1.1,3.4,1.1,75.4,0.894,100,4.17,rain,0,0,46.8,25.2,265.8,1014.4,58.4,10.3,,,,,2023-04-29T05:03:39,2023-04-29T20:50:30,0.3,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-04-30,13,2,7,13,-1.8,4.7,2,72.3,1.794,100,4.17,rain,0,0,50.4,28.8,191.7,1011.9,76.8,10.3,,,,,2023-04-30T05:00:55,2023-04-30T20:52:59,0.33,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-01,11,1,6.5,11,-1.1,4.5,-0.2,67.4,0,0,0,,0,0,57.6,36,285.1,1012.5,50,10.2,,,,,2023-05-01T04:58:11,2023-05-01T20:55:27,0.36,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-02,18,5.1,11,18,1.2,9.7,2.3,60.7,2.31,100,8.33,rain,0,0,61.2,39.6,208.8,1010.3,72.4,9.9,,,,,2023-05-02T04:55:29,2023-05-02T20:57:55,0.39,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-03,11,4,7.2,11,-0.8,4,0.3,63.9,3.664,100,8.33,rain,0,0,53.3,36,271.9,1015,56.2,10.2,,,,,2023-05-03T04:52:48,2023-05-03T21:00:24,0.42,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-04,6,2,4.2,3.1,-2.4,0.6,-1.6,67.6,0.099,100,8.33,rain,0,0,50.4,28.8,290.7,1021.3,50.2,10.3,,,,,2023-05-04T04:50:08,2023-05-04T21:02:51,0.46,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-05,5,-1,2.2,2.2,-4.6,-1.6,-2.3,73.7,1.024,100,16.67,rain&snow,0,0,39.6,25.2,329.9,1025.8,81.5,9.5,,,,,2023-05-05T04:47:30,2023-05-05T21:05:19,0.5,Snow&Rain&Partially_cloudy,Partly cloudy throughout the day with rain or snow.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-06,7,0,3.7,3.8,-2.5,0.7,-4.8,56.3,0,0,0,,0,0,39.6,25.2,317.5,1028.8,47.8,10.3,,,,,2023-05-06T04:44:53,2023-05-06T21:07:46,0.52,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-07,11,0,6,11,-2.5,4,-2.4,59.6,0,0,0,,0,0,36.4,25.2,302.8,1030.1,54.1,10.3,,,,,2023-05-07T04:42:18,2023-05-07T21:10:13,0.56,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-08,13.1,1,8,13.1,-2.3,7.1,-2.8,47.9,0,0,0,,0,0,34.6,21.6,294.3,1030.7,40.3,10.3,,,,,2023-05-08T04:39:44,2023-05-08T21:12:39,0.59,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-09,15,2,9.8,15,-0.1,9.4,-2.7,45,0,0,0,,0,0,36,18,293.2,1027.4,73,10.3,,,,,2023-05-09T04:37:12,2023-05-09T21:15:05,0.63,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-10,17,2,10.7,17,-0.1,10.5,-1.3,45.4,0,0,0,,0,0,31.3,21.6,304.9,1023.8,48.7,10.3,,,,,2023-05-10T04:34:41,2023-05-10T21:17:31,0.67,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-11,18.2,2,11.9,18.2,2,11.8,1.9,53.6,0,0,0,,0,0,32.4,25.2,304.1,1024.1,63.5,10.3,,,,,2023-05-11T04:32:12,2023-05-11T21:19:55,0.7,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-12,19,7.7,14,19,6,13.8,3.1,49.5,0,0,0,,0,0,39.6,32.4,298.1,1024.5,9.7,10.3,,,,,2023-05-12T04:29:45,2023-05-12T21:22:19,0.75,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-13,20,8,13.9,20,6.1,13.5,5.7,59.1,0,0,0,,0,0,26.3,21.6,289.8,1025.4,50.1,10.3,,,,,2023-05-13T04:27:20,2023-05-13T21:24:42,0.77,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-14,22,8.8,15.3,22,8.8,15.3,6.3,58.5,0,0,0,,0,0,19.8,10.8,78.4,1025.1,40.8,10.1,,,,,2023-05-14T04:24:57,2023-05-14T21:27:04,0.81,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-15,23.1,9,16.5,23.1,7.3,16.3,6.2,54.7,0,0,0,,0,0,32.4,21.6,114.8,1021.3,48.3,10.3,,,,,2023-05-15T04:22:36,2023-05-15T21:29:25,0.85,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-16,23,8,16,23,5.1,15.8,7.7,61.8,0.096,100,4.17,rain,0,0,49.3,25.2,143.5,1015.8,68.2,10.3,,,,,2023-05-16T04:20:17,2023-05-16T21:31:45,0.88,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-17,20,12,16.6,20,12,16.6,10.4,67.7,0.063,100,8.33,rain,0,0,41,25.2,190.7,1013.5,70.9,10.3,,,,,2023-05-17T04:18:00,2023-05-17T21:34:04,0.92,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-18,15.7,7,11.3,15.7,4.3,10.5,5.8,70.9,3.081,100,4.17,rain,0,0,54,32.4,279.7,1020.3,62.2,9.8,,,,,2023-05-18T04:15:46,2023-05-18T21:36:21,0.95,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26069099999
St. Petersburg,2023-05-19,15,7,10.9,15,4.3,10,4.3,65.1,0,0,0,,0,0,36,25.2,309.9,1029.5,35.7,10.3,,,,,2023-05-19T04:13:34,2023-05-19T21:38:38,0,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-20,18,5,12.5,18,3.4,12.1,5.8,66.4,0,0,0,,0,0,28.8,18,295.6,1031.8,60.6,10.3,,,,,2023-05-20T04:11:24,2023-05-20T21:40:52,0.02,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-21,21.1,7,15.5,21.1,7,15.4,5.9,58.6,0,0,0,,0,0,32.4,14.4,49.2,1028.1,23.5,9.8,,,,,2023-05-21T04:09:17,2023-05-21T21:43:05,0.06,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-22,20,9,14,20,8.5,13.9,9.8,76.8,2.305,100,12.5,rain,0,0,50.4,21.6,98.5,1022.5,76.3,10.2,,,,,2023-05-22T04:07:13,2023-05-22T21:45:16,0.09,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-23,22.3,7,15.6,22.3,4.9,15.3,10,73,1.914,100,8.33,rain,0,0,28.1,14.4,166.3,1018.4,41.4,9.2,,,,,2023-05-23T04:05:12,2023-05-23T21:47:26,0.12,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-24,24,9,17.5,24,9,17.5,10,65.4,0,0,0,,0,0,18.4,14.4,17.3,1017.6,24.7,9.7,,,,,2023-05-24T04:03:13,2023-05-24T21:49:33,0.15,Partially_cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-25,23,10,17.4,23,10,17.4,10.4,66.1,0,0,0,,0,0,40.3,28.8,282.6,1013.8,51.3,9.9,,,,,2023-05-25T04:01:18,2023-05-25T21:51:38,0.18,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-26,17,9,13.5,17,9,13.4,7.2,70.1,0.405,100,8.33,rain,0,0,37.1,21.6,297.9,1013.7,57,9.5,,,,,2023-05-26T03:59:26,2023-05-26T21:53:41,0.22,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-27,14,8,10.8,14,5.1,10,4.8,69,1.082,100,8.33,rain,0,0,40.7,36,308.4,1020,47.7,10.3,,,,,2023-05-27T03:57:37,2023-05-27T21:55:42,0.25,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26069099999
St. Petersburg,2023-05-28,19,4,12.8,19,2.5,12.5,3,57.3,0,0,0,,0,0,32.4,18,243.1,1020.4,19.2,10.2,,,,,2023-05-28T03:55:51,2023-05-28T21:57:40,0.28,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-29,16,9,13,16,8,12.9,4,56.6,0.087,100,4.17,rain,0,0,40.7,28.8,280.5,1015.3,48.2,10.3,,,,,2023-05-29T03:54:09,2023-05-29T21:59:35,0.31,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;remote;26069099999
St. Petersburg,2023-05-30,15,7,11.4,15,5.7,10.8,3.9,61.2,0,0,0,,0,0,42.1,25.2,288.1,1017.2,55.2,10.3,,,,,2023-05-30T03:52:30,2023-05-30T22:01:28,0.35,Partially_cloudy,Clearing in the afternoon.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-05-31,18,6,12.1,18,4.5,11.9,6.5,71,0.383,100,4.17,rain,0,0,43.2,25.2,263.4,1012.5,64,10.3,,,,,2023-05-31T03:50:56,2023-05-31T22:03:17,0.38,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-01,15,8,11.3,15,5.1,10.8,5,68,0.012,100,4.17,rain,0,0,51.8,36,274.1,1006.8,64.5,10.3,,,,,2023-06-01T03:49:25,2023-06-01T22:05:04,0.41,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-02,12,2,7.3,12,-1.1,5,1.3,66.9,0.05,100,4.17,rain,0,0,43.9,28.8,274.9,1012.2,57.2,10.3,,,,,2023-06-02T03:47:58,2023-06-02T22:06:47,0.44,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-03,13,2,8.6,13,2,8.2,2.9,69.4,0.284,100,4.17,rain,0,0,46.8,32.4,303.5,1014.4,72.7,10.3,,,,,2023-06-03T03:46:35,2023-06-03T22:08:26,0.47,Rain&Partially_cloudy,Partly cloudy throughout the day with late afternoon rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-04,14.6,8,10.8,14.6,5.5,10,7.4,79.7,4.764,100,8.33,rain,0,0,40,25.2,264.9,1013.2,87,10.2,,,,,2023-06-04T03:45:16,2023-06-04T22:10:02,0.5,Rain&Partially_cloudy,Partly cloudy throughout the day with rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-05,17,7,13.3,17,4.9,13,6.9,67.3,0.03,100,4.17,rain,0,0,50,36,271,1015.2,63.5,10.3,,,,,2023-06-05T03:44:02,2023-06-05T22:11:34,0.54,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-06,19,9,14.4,19,6.8,14.1,5.6,58.9,0,0,0,,0,0,42.6,28.8,289.4,1017.3,65.2,10.3,,,,,2023-06-06T03:42:52,2023-06-06T22:13:03,0.58,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-07,17,10.9,13.5,17,10.9,13.5,7.5,69.6,2.043,100,4.17,rain,0,0,41,32.4,303.1,1017.6,41.9,10.1,,,,,2023-06-07T03:41:46,2023-06-07T22:14:27,0.61,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-08,21,6,14.2,21,4.5,14,6.4,62.5,0,0,0,,0,0,38.5,25.2,267.5,1017.4,30.7,10.3,,,,,2023-06-08T03:40:46,2023-06-08T22:15:47,0.65,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-09,14.1,8.9,11.6,14.1,6.3,11,5.4,68,2.913,100,4.17,rain,0,0,35.3,25.2,336.8,1020.4,59.8,10.2,,,,,2023-06-09T03:39:50,2023-06-09T22:17:02,0.69,Rain&Partially_cloudy,Partly cloudy throughout the day with morning rain.,rain,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-10,15.1,4,11.1,15.1,4,11.1,1.8,54.8,0,0,0,,0,0,27.7,21.6,48.1,1029,33.2,10.3,,,,,2023-06-10T03:38:59,2023-06-10T22:18:14,0.75,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-11,19,3,13.2,19,3,13.2,2.5,52.4,0,0,0,,0,0,22.7,10.8,298.6,1031.2,14.4,10.3,,,,,2023-06-11T03:38:13,2023-06-11T22:19:20,0.76,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-12,22,6,15.9,22,4.5,15.9,4.1,50.8,0,0,0,,0,0,28.8,18,305.8,1028.2,7.6,10,,,,,2023-06-12T03:37:31,2023-06-12T22:20:22,0.79,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-13,25,9.5,18.6,25,9.2,18.5,5.2,44.1,0,0,0,,0,0,31,25.2,268.2,1023.1,3.7,10.3,,,,,2023-06-13T03:36:56,2023-06-13T22:21:19,0.83,Clear,Clear conditions throughout the day.,clear-day,26063099999;ULLI;26072099999;26067099999;26069099999
St. Petersburg,2023-06-14,26,9,19.2,26,9,19.2,7.6,50.5,0,0,0,,0,0,31.3,21.6,295.6,1020.3,27.3,10.3,,,,,2023-06-14T03:36:25,2023-06-14T22:22:11,0.86,Partially_cloudy,Partly cloudy throughout the day.,partly-cloudy-day,26063099999;ULLI;26072099999;26067099999;26069099999
